Country,Proj_Area,District,Cluster,Village,Group_Name,date_registered,Groups,Trees,Date,Year_Enroled
UG,Bushenyi,Bushenyi,Rwajere,Kayonza B,24354,02/02/2021 11:22,1,923,2021-02-02 11:22:00 UTC,2021
UG,Gulu,Uganda - Gulu,Paicho,Laminto,10540,02/02/2021 11:22,1,10,2021-02-02 11:22:00 UTC,2021
UG,Gulu,Uganda - Gulu,Paicho,Laminto,25479,02/02/2021 11:22,1,228,2021-02-02 11:22:00 UTC,2021
UG,Gulu,Uganda - Gulu,Paicho,Laminto,26623,02/02/2021 11:22,1,33,2021-02-02 11:22:00 UTC,2021
UG,Bushenyi,Bushenyi,Kichwamba,Rwandaro,18053,02/02/2021 08:54,1,2231,2021-02-02 08:54:00 UTC,2021
UG,Soroti,Soroti,Palam,Akosobwa,19947,02/01/2021 12:42,1,28,2021-02-01 12:42:00 UTC,2021
KE,Meru,North Imenti,Kibui,Mpuri,24406,08/03/2005 00:00,1,333,2005-08-03 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,36309,7/26/2005 0:00,1,873,2005-07-26 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,10092,06/01/2005 00:00,1,829,2005-06-01 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,32613,06/01/2005 00:00,1,592,2005-06-01 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,12812,5/31/2005 0:00,1,320,2005-05-31 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mworoga,27638,5/23/2005 0:00,1,937,2005-05-23 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,15601,5/19/2005 0:00,1,322,2005-05-19 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,18224,5/19/2005 0:00,1,255,2005-05-19 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Meru,13321,5/18/2005 0:00,1,306,2005-05-18 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Meru,24761,5/18/2005 0:00,1,1289,2005-05-18 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,15609,5/18/2005 0:00,1,458,2005-05-18 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,25313,5/18/2005 0:00,1,532,2005-05-18 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,20474,5/18/2005 0:00,1,762,2005-05-18 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,13018,5/18/2005 0:00,1,330,2005-05-18 00:00:00 UTC,2005
UG,Amuru,Uganda - Amuru,Palwong,Odur,26189,02/01/2021 12:42,1,360,2021-02-01 12:42:00 UTC,2021
UG,Amuru,Uganda - Amuru,Palwong,Pamin _ocaka,18350,02/01/2021 12:42,1,220,2021-02-01 12:42:00 UTC,2021
UG,Amuru,Uganda - Amuru,Palwong,Pamin_Ocaka,22668,02/01/2021 12:42,1,293,2021-02-01 12:42:00 UTC,2021
UG,Soroti,Soroti,Palam,Akosobwa,37560,1/29/2021 7:44,1,286,2021-01-29 07:44:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Mafuga,Kamugyeneka,34201,1/29/2021 7:44,1,1002,2021-01-29 07:44:00 UTC,2021
UG,Kyenjojo,Uganda - Kyenjojo,Kyembogo,Kayanja,37058,1/29/2021 7:44,1,934,2021-01-29 07:44:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Mafuga,Ngirisi,19680,1/29/2021 7:44,1,231,2021-01-29 07:44:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Mafuga,Ngirisi,16201,1/29/2021 7:44,1,379,2021-01-29 07:44:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Mafuga,Ngirisi,27459,1/29/2021 7:44,1,248,2021-01-29 07:44:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Mafuga,Nyakarambi,21020,1/29/2021 7:44,1,2250,2021-01-29 07:44:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Rutenga,Kesenene,17863,1/28/2021 11:29,1,1430,2021-01-28 11:29:00 UTC,2021
UG,Rukungiri,Rukungiri,Nyakishenyi,Bikongozo,17348,1/28/2021 6:02,1,5423,2021-01-28 06:02:00 UTC,2021
KE,Meru,North Imenti,Kibui,Mpuri,20352,5/18/2005 0:00,1,356,2005-05-18 00:00:00 UTC,2005
UG,Gulu,Uganda - Gulu,Alero,Got Moko B,15423,1/28/2021 6:02,1,2337,2021-01-28 06:02:00 UTC,2021
UG,Gulu,Uganda - Gulu,Pawel Ayika,Kal Pajaa,35943,1/28/2021 6:02,1,1273,2021-01-28 06:02:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Rutenga,Katagiramaizi,33490,1/28/2021 6:02,1,2774,2021-01-28 06:02:00 UTC,2021
UG,Kyenjojo,Uganda - Kyenjojo,Kigoyera,Kayanja,12543,1/28/2021 6:02,1,856,2021-01-28 06:02:00 UTC,2021
KE,Meru,North Imenti,Kibui,Mpuri,28350,5/18/2005 0:00,1,670,2005-05-18 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,30263,5/18/2005 0:00,1,562,2005-05-18 00:00:00 UTC,2005
UG,Gulu,Uganda - Gulu,Paicho,Laminto,20381,1/28/2021 6:02,1,3188,2021-01-28 06:02:00 UTC,2021
UG,Gulu,Uganda - Gulu,Alero,Oyinya,25401,1/28/2021 6:02,1,572,2021-01-28 06:02:00 UTC,2021
UG,Bushenyi,Bushenyi,Burere,Kabuga,17742,1/26/2021 13:30,1,16769,2021-01-26 13:30:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Rutenga,Katagiramaizi,28536,1/26/2021 13:30,1,2934,2021-01-26 13:30:00 UTC,2021
UG,Amuru,Uganda - Amuru,Palwong,Kati Kati Abyee,19721,1/26/2021 13:30,1,770,2021-01-26 13:30:00 UTC,2021
UG,Omoro,Uganda - Omoro,Jaka,Otal,15704,1/26/2021 13:30,1,327,2021-01-26 13:30:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Rutenga,Nyundo,36287,1/26/2021 9:16,1,2420,2021-01-26 09:16:00 UTC,2021
UG,Soroti,Soroti,Akurao,Akurao,13541,1/26/2021 9:16,1,401,2021-01-26 09:16:00 UTC,2021
UG,Gulu,Uganda - Gulu,Alero,Latekodong,35084,1/26/2021 9:16,1,327,2021-01-26 09:16:00 UTC,2021
KE,Meru,North Imenti,Kibui,Mpuri,12291,5/18/2005 0:00,1,408,2005-05-18 00:00:00 UTC,2005
KE,Nanyuki,Kenya - Laikipia West,Tandare,Gatirima,24543,1/25/2021 10:31,1,225,2021-01-25 10:31:00 UTC,2021
UG,Amuru,Uganda - Amuru,Palukere,Karutu,31696,1/25/2021 10:31,1,646,2021-01-25 10:31:00 UTC,2021
UG,Gulu,Uganda - Gulu,Pawel Ayika,Ajuku Manyige,21496,1/25/2021 6:16,1,2100,2021-01-25 06:16:00 UTC,2021
UG,Gulu,Uganda - Gulu,Panykworo,Cet kana,13252,1/25/2021 6:16,1,298,2021-01-25 06:16:00 UTC,2021
KE,Nanyuki,Kenya - Laikipia West,Mwenje,Kamwenje,38360,1/25/2021 6:16,1,370,2021-01-25 06:16:00 UTC,2021
UG,Amuru,Uganda - Amuru,Palwong,Kati_kati A,15330,1/25/2021 6:16,1,1029,2021-01-25 06:16:00 UTC,2021
UG,Kyenjojo,Uganda - Kyenjojo,Kyembogo,Kayanja,38837,1/25/2021 6:16,1,358,2021-01-25 06:16:00 UTC,2021
UG,Omoro,Uganda - Omoro,Jaka,Laminlyeka,12288,1/25/2021 6:16,1,3508,2021-01-25 06:16:00 UTC,2021
UG,Omoro,Uganda - Omoro,Jaka,Laminlyeka,33738,1/25/2021 6:16,1,4677,2021-01-25 06:16:00 UTC,2021
UG,Soroti,Soroti,Akurao,Magara,11918,1/25/2021 6:16,1,163,2021-01-25 06:16:00 UTC,2021
KE,Nanyuki,Kenya - Laikipia West,Mwenje,Mahua,13055,1/25/2021 6:16,1,116,2021-01-25 06:16:00 UTC,2021
KE,Nanyuki,Kenya - Laikipia West,Mwenje,Milimani,14311,1/25/2021 6:16,1,452,2021-01-25 06:16:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Kanungu,Rugoma,19070,1/25/2021 6:16,1,5878,2021-01-25 06:16:00 UTC,2021
KE,Nanyuki,Kenya - Laikipia West,Mwenje,Witima,34504,1/25/2021 6:16,1,100,2021-01-25 06:16:00 UTC,2021
UG,Bushenyi,Bushenyi,Kichwamba,Karagara,39902,1/22/2021 10:13,1,1086,2021-01-22 10:13:00 UTC,2021
UG,Gulu,Uganda - Gulu,Pawel Ayika,Labongogu,13589,1/22/2021 9:38,1,60,2021-01-22 09:38:00 UTC,2021
KE,Mara,Kenya - Bomet,Kapsigiryo,Busien,33045,1/22/2021 9:38,1,786,2021-01-22 09:38:00 UTC,2021
UG,Kyenjojo,Uganda - Kyenjojo,Kigoyera,BYEYA,23745,1/22/2021 9:38,1,97,2021-01-22 09:38:00 UTC,2021
UG,Bushenyi,Bushenyi,Nyandongo,KAKARI .2 .,10988,1/22/2021 9:38,1,271,2021-01-22 09:38:00 UTC,2021
UG,Bushenyi,Bushenyi,Kabukwiri,Katara 1,29172,1/22/2021 9:38,1,4082,2021-01-22 09:38:00 UTC,2021
UG,Kyenjojo,Uganda - Kyenjojo,Kyembogo,Kayanja,32463,1/22/2021 9:38,1,725,2021-01-22 09:38:00 UTC,2021
UG,Bushenyi,Bushenyi,Nyandongo,Kemengo,27216,1/22/2021 9:38,1,1981,2021-01-22 09:38:00 UTC,2021
UG,Kabale,Uganda - Kabale,Ndeego,Kivuga,10030,1/22/2021 9:38,1,571,2021-01-22 09:38:00 UTC,2021
UG,Omoro,Uganda - Omoro,Bobi,Lela obaro,30068,1/22/2021 9:38,1,315,2021-01-22 09:38:00 UTC,2021
UG,Bushenyi,Bushenyi,Nyandongo,Munyoni 5,16356,1/22/2021 9:38,1,110,2021-01-22 09:38:00 UTC,2021
UG,Bushenyi,Bushenyi,Nyandongo,MUNYONYI .5.,13232,1/22/2021 9:38,1,553,2021-01-22 09:38:00 UTC,2021
UG,Bushenyi,Bushenyi,Nyandongo,Rwetonjo2,20890,1/22/2021 9:38,1,267,2021-01-22 09:38:00 UTC,2021
UG,Soroti,Soroti,Palam,Akosobwa,39146,1/21/2021 11:18,1,120,2021-01-21 11:18:00 UTC,2021
UG,Kabale,Uganda - Kabale,Shanjare,Hamuko,21083,1/21/2021 11:18,1,96,2021-01-21 11:18:00 UTC,2021
UG,Amuru,Uganda - Amuru,Okidi,Gorodon,14707,1/20/2021 6:09,1,576,2021-01-20 06:09:00 UTC,2021
UG,Amuru,Uganda - Amuru,Okidi,Gorodon,35373,1/20/2021 6:09,1,21,2021-01-20 06:09:00 UTC,2021
UG,Soroti,Soroti,Palam,Akosobwa,14207,1/20/2021 5:09,1,77,2021-01-20 05:09:00 UTC,2021
UG,Gulu,Uganda - Gulu,Alero,Ato Con,32692,1/20/2021 5:09,1,753,2021-01-20 05:09:00 UTC,2021
KE,Mara,Kenya - Bomet,Kapsigiryo,Busien,34906,1/20/2021 5:09,1,671,2021-01-20 05:09:00 UTC,2021
UG,Kabale,Uganda - Kabale,Kabere,Kabindi,19435,1/20/2021 5:09,1,446,2021-01-20 05:09:00 UTC,2021
KE,Meru,North Imenti,Kibui,Meru,36300,5/17/2005 0:00,1,775,2005-05-17 00:00:00 UTC,2005
UG,Kabale,Uganda - Kabale,Ndeego,Katasa,38706,1/20/2021 5:09,1,2606,2021-01-20 05:09:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Rutenga,Kesenene,15080,1/20/2021 5:09,1,2333,2021-01-20 05:09:00 UTC,2021
UG,Kabale,Uganda - Kabale,Ndeego,Kibugo,20520,1/20/2021 5:09,1,639,2021-01-20 05:09:00 UTC,2021
UG,Amuru,Uganda - Amuru,Palukere,Toncwiny,29652,1/20/2021 5:09,1,191,2021-01-20 05:09:00 UTC,2021
KE,Meru,North Imenti,Kibui,Mpuri,24558,5/17/2005 0:00,1,258,2005-05-17 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mburi,35441,4/19/2005 0:00,1,654,2005-04-19 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,21270,4/19/2005 0:00,1,552,2005-04-19 00:00:00 UTC,2005
KE,Meru,North Imenti,Kibui,Mpuri,35916,4/19/2005 0:00,1,1005,2005-04-19 00:00:00 UTC,2005
KE,Nanyuki,Nyandarua,Ndivai,Gordon,18440,1/18/2021 12:32,1,517,2021-01-18 12:32:00 UTC,2021
KE,Mara,Kenya - Bomet,Kapsigiryo,KAPSIGIRYO,18487,1/18/2021 12:32,1,311,2021-01-18 12:32:00 UTC,2021
KE,Meru,Tigania,Kibuline,Mailu,12795,10/20/2022 22:29,1,45,2022-10-20 22:29:00 UTC,2022
KE,Mara,Kenya - Bomet,Chemaner,KILAGAN,38365,1/18/2021 12:32,1,551,2021-01-18 12:32:00 UTC,2021
KE,Mara,Kenya - Bomet,Chemaner,KULIWET,18730,1/18/2021 12:32,1,1094,2021-01-18 12:32:00 UTC,2021
KE,Mara,Kenya - Bomet,Chemaner,KURESIET,14543,1/18/2021 12:32,1,597,2021-01-18 12:32:00 UTC,2021
KE,Meru,Tigania,Kibuline,Kibuline,15679,10/18/2022 22:29,1,108,2022-10-18 22:29:00 UTC,2022
KE,Meru,Tigania,Kibuline,Kibuline,22245,10/18/2022 22:29,1,4,2022-10-18 22:29:00 UTC,2022
KE,Meru,Tigania,Kibuline,Kieru,32731,08/09/2022 22:00,1,179,2022-08-09 22:00:00 UTC,2022
KE,Meru,Tigania,Kibuline,Kieru,26409,08/09/2022 22:00,1,70,2022-08-09 22:00:00 UTC,2022
KE,Meru,Tigania,Kibuline,Mailu,31834,03/09/2022 05:55,1,15,2022-03-09 05:55:00 UTC,2022
KE,Meru,Tigania,Kibuline,Majengo,34140,11/23/2021 6:28,1,103,2021-11-23 06:28:00 UTC,2021
KE,Meru,Tigania,Kibuline,Kibuline,31743,02/08/2021 12:36,1,106,2021-02-08 12:36:00 UTC,2021
KE,Meru,Tigania,Kibuline,Kamburu,28369,12/08/2016 18:00,1,1037,2016-12-08 18:00:00 UTC,2016
KE,Meru,Tigania,Kibuline,Kiorimba,15678,11/17/2015 12:00,1,576,2015-11-17 12:00:00 UTC,2015
KE,Meru,North Imenti,Kibuline,Kamutune,29322,09/08/2015 12:00,1,724,2015-09-08 12:00:00 UTC,2015
KE,Meru,North Imenti,Kibuline,Kamutune,38116,09/08/2015 12:00,1,1956,2015-09-08 12:00:00 UTC,2015
UG,Gulu,Uganda - Gulu,Pawel Ayika,Pageya Lagutu,34630,1/18/2021 12:32,1,1111,2021-01-18 12:32:00 UTC,2021
KE,Nanyuki,Nyandarua,Nairobi Kahembe,Kahembe,24234,1/15/2021 10:01,1,556,2021-01-15 10:01:00 UTC,2021
KE,Nanyuki,Nyandarua,Nairobi Kahembe,Kahembe,36810,1/15/2021 10:01,1,0,2021-01-15 10:01:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Nyakinyua,35122,1/15/2021 10:01,1,0,2021-01-15 10:01:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Nyakinyua,23400,1/15/2021 10:01,1,173,2021-01-15 10:01:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Nyakinyua,27444,1/15/2021 10:01,1,25,2021-01-15 10:01:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Nyakinyua,29057,1/15/2021 10:01,1,0,2021-01-15 10:01:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Nyakinyua,38267,1/15/2021 10:01,1,90,2021-01-15 10:01:00 UTC,2021
KE,Mara,Kenya - Bomet,Chemaner,Boreiywek,39926,1/14/2021 18:58,1,250,2021-01-14 18:58:00 UTC,2021
KE,Mara,Kenya - Bomet,Kapsigiryo,CHEIMEN,24750,1/14/2021 18:58,1,110,2021-01-14 18:58:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Gordon,19202,1/14/2021 18:58,1,0,2021-01-14 18:58:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Gordon,36843,1/14/2021 18:58,1,0,2021-01-14 18:58:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Gordon,27365,1/14/2021 18:58,1,0,2021-01-14 18:58:00 UTC,2021
KE,Mara,Kenya - Bomet,Chemaner,ITEMBE,15577,1/14/2021 18:58,1,747,2021-01-14 18:58:00 UTC,2021
KE,Mara,Kenya - Bomet,Chemaner,ITEMBE,13211,1/14/2021 18:58,1,409,2021-01-14 18:58:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Kahembe,19041,1/14/2021 18:58,1,24,2021-01-14 18:58:00 UTC,2021
KE,Nanyuki,Nyandarua,Nairobi Kahembe,Kahembe,30012,1/14/2021 18:58,1,307,2021-01-14 18:58:00 UTC,2021
KE,Nanyuki,Nyandarua,Ndivai,Kahembe,33409,1/14/2021 18:58,1,22,2021-01-14 18:58:00 UTC,2021
KE,Mara,Kenya - Bomet,Chemaner,Kapkemo,26813,1/14/2021 18:58,1,647,2021-01-14 18:58:00 UTC,2021
KE,Mara,Kenya - Bomet,Kapsigiryo,KAPSIGIRYO,20402,1/14/2021 18:58,1,123,2021-01-14 18:58:00 UTC,2021
KE,Mara,Kenya - Bomet,Kapsigiryo,KAPSIGIRYO,37476,1/14/2021 18:58,1,132,2021-01-14 18:58:00 UTC,2021
KE,Mara,Kenya - Bomet,Kapsigiryo,KAPSIGIRYO,32977,1/14/2021 18:58,1,364,2021-01-14 18:58:00 UTC,2021
KE,Mara,Kenya - Bomet,Chemaner,KILAGAN,27142,1/14/2021 18:58,1,143,2021-01-14 18:58:00 UTC,2021
UG,Amuru,Uganda - Amuru,Palukere,Langeta,22979,1/14/2021 18:58,1,611,2021-01-14 18:58:00 UTC,2021
UG,Amuru,Uganda - Amuru,Palukere,Langeta,17963,1/14/2021 18:58,1,76,2021-01-14 18:58:00 UTC,2021
KE,Meru,North Imenti,Kibuline,Kamutune,20364,09/08/2015 12:00,1,650,2015-09-08 12:00:00 UTC,2015
KE,Meru,North Imenti,Kibuline,Kamutune,30803,09/08/2015 12:00,1,1325,2015-09-08 12:00:00 UTC,2015
KE,Meru,North Imenti,Kibuline,Kamutune,38227,09/08/2015 12:00,1,883,2015-09-08 12:00:00 UTC,2015
UG,Amuru,Uganda - Amuru,Pogo,Acema,14014,1/13/2021 10:30,1,728,2021-01-13 10:30:00 UTC,2021
UG,Soroti,Soroti,Palam,Atiira,32239,1/13/2021 10:30,1,132,2021-01-13 10:30:00 UTC,2021
UG,Amuru,Uganda - Amuru,Okidi,Gordon,10429,1/13/2021 10:30,1,1255,2021-01-13 10:30:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Rutenga,Kesenene,13337,1/13/2021 10:30,1,902,2021-01-13 10:30:00 UTC,2021
UG,Omoro,Uganda - Omoro,Bobi,Lela obaro,15814,1/13/2021 10:30,1,181,2021-01-13 10:30:00 UTC,2021
UG,Soroti,Soroti,Palam,Okwamomwar,21947,1/13/2021 10:30,1,18,2021-01-13 10:30:00 UTC,2021
UG,Soroti,Soroti,Otatai,Oluwa B,23024,1/13/2021 10:30,1,43,2021-01-13 10:30:00 UTC,2021
UG,Bushenyi,Bushenyi,Kabukwiri,Kabukwiri,18483,01/11/2021 18:53,1,158,2021-01-11 18:53:00 UTC,2021
KE,Mara,Transnzoia,Biribili,Mukuyuni,27836,01/11/2021 18:53,1,215,2021-01-11 18:53:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Kayonza Mpungu,Rukungwe,39689,01/11/2021 18:53,1,15,2021-01-11 18:53:00 UTC,2021
UG,Kabale,Uganda - Kabale,Ndeego,Shajare Town Council,31309,01/11/2021 18:53,1,412,2021-01-11 18:53:00 UTC,2021
KE,Mara,Transnzoia,Biribili,Mfupi,21851,01/10/2021 21:28,1,107,2021-01-10 21:28:00 UTC,2021
KE,Nanyuki,Kenya - Nyamira South,Kianungu,Nyamokeri,24394,01/10/2021 21:28,1,405,2021-01-10 21:28:00 UTC,2021
KE,Nanyuki,Kenya - Nyamira South,Kianungu,Nyamokeri,37783,01/10/2021 21:28,1,475,2021-01-10 21:28:00 UTC,2021
UG,Bushenyi,Bushenyi,Nyandongo,KEMENGO.,31078,01/09/2021 20:56,1,788,2021-01-09 20:56:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Kanungu,Kyandago,10283,01/09/2021 20:56,1,981,2021-01-09 20:56:00 UTC,2021
UG,Omoro,Uganda - Omoro,Jaka,Labworokor,12388,01/09/2021 20:56,1,1100,2021-01-09 20:56:00 UTC,2021
UG,Kabale,Uganda - Kabale,Ndeego,Kamuserwa,12325,01/08/2021 17:44,1,550,2021-01-08 17:44:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Rutenga,Ruhago,10125,01/08/2021 17:44,1,1427,2021-01-08 17:44:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Rutenga,Ruhija,18083,01/08/2021 17:44,1,962,2021-01-08 17:44:00 UTC,2021
UG,Gulu,Uganda - Gulu,Alero,Ato-Con,23859,01/07/2021 19:49,1,2756,2021-01-07 19:49:00 UTC,2021
KE,Meru,North Imenti,Kibuline,Kamutune,25607,09/08/2015 12:00,1,652,2015-09-08 12:00:00 UTC,2015
UG,Kabale,Uganda - Kabale,Kabere,Kabere 2,25389,01/07/2021 19:49,1,339,2021-01-07 19:49:00 UTC,2021
UG,Gulu,Uganda - Gulu,Paicho,Lakoki,14904,01/07/2021 19:49,1,805,2021-01-07 19:49:00 UTC,2021
UG,Bushenyi,Bushenyi,Kichwamba,Nyakiyanja C,34156,01/07/2021 19:49,1,671,2021-01-07 19:49:00 UTC,2021
UG,Gulu,Uganda - Gulu,Pawel Ayika,Pageya Lagutu,33601,01/07/2021 19:49,1,982,2021-01-07 19:49:00 UTC,2021
UG,Bushenyi,Bushenyi,Kichwamba,Rwandaro,29113,01/07/2021 19:49,1,681,2021-01-07 19:49:00 UTC,2021
UG,Kabale,Uganda - Kabale,Bubare,Bubare,19914,01/06/2021 10:37,1,689,2021-01-06 10:37:00 UTC,2021
UG,Kabale,Uganda - Kabale,Kabere,Kabere 1,17722,01/06/2021 10:37,1,1327,2021-01-06 10:37:00 UTC,2021
KE,Meru,Tigania,Kibuline,Kiorimba,19699,6/30/2015 0:00,1,437,2015-06-30 00:00:00 UTC,2015
KE,Meru,Tigania,Kibuline,Kibuline,17599,05/07/2015 12:00,1,809,2015-05-07 12:00:00 UTC,2015
UG,Kanungu,Uganda - Kanungu,Rutenga,Kesenene,33692,01/05/2021 15:14,1,1572,2021-01-05 15:14:00 UTC,2021
KE,Meru,Tigania,Kibuline,Kieru,30047,05/07/2015 12:00,1,428,2015-05-07 12:00:00 UTC,2015
KE,Meru,Tigania,Kibuline,Kaamu,13215,11/22/2014 18:00,1,776,2014-11-22 18:00:00 UTC,2014
UG,Rukungiri,Rukungiri,Nyarushanje,Kahaama,18348,01/04/2021 13:03,1,60,2021-01-04 13:03:00 UTC,2021
UG,Rukungiri,Rukungiri,Nyakishenyi,Bikongozo,18557,01/04/2021 13:03,1,3953,2021-01-04 13:03:00 UTC,2021
UG,Soroti,Soroti,Palam,Akosobwa,30043,01/04/2021 09:04,1,50,2021-01-04 09:04:00 UTC,2021
UG,Bushenyi,Bushenyi,Kichwamba,Nyakiyanja C,33614,01/04/2021 09:04,1,722,2021-01-04 09:04:00 UTC,2021
KE,Meru,Tigania,Kibuline,Kaamu,14862,11/22/2014 18:00,1,839,2014-11-22 18:00:00 UTC,2014
KE,Meru,Tigania,Kibuline,Kaamu,21643,11/22/2014 18:00,1,943,2014-11-22 18:00:00 UTC,2014
KE,Meru,Tigania,Kibuline,Kieru,34418,11/22/2014 18:00,1,605,2014-11-22 18:00:00 UTC,2014
UG,Bushenyi,Bushenyi,Kabukwiri,Kabukwiri,28146,01/02/2021 19:52,1,282,2021-01-02 19:52:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Nyamirama,Nshaka,29043,01/02/2021 19:52,1,44,2021-01-02 19:52:00 UTC,2021
UG,Kanungu,Uganda - Kanungu,Nyamirama,Nyakinoni,13335,01/02/2021 19:52,1,106,2021-01-02 19:52:00 UTC,2021
UG,Kabale,Uganda - Kabale,Kabere,Kibugo,34395,12/31/2020 7:53,1,1026,2020-12-31 07:53:00 UTC,2020
UG,Kabale,Uganda - Kabale,Ndeego,Murukoro,25525,12/31/2020 7:53,1,207,2020-12-31 07:53:00 UTC,2020
UG,Bushenyi,Bushenyi,Kabukwiri,Kabukwiri,20560,12/30/2020 13:59,1,343,2020-12-30 13:59:00 UTC,2020
KE,Nanyuki,Nyeri North,Muriru,Gatuanyaga,14293,12/29/2020 20:43,1,627,2020-12-29 20:43:00 UTC,2020
KE,Meru,Tigania,Kibuline,Kamburu,12991,07/10/2013 18:00,1,1479,2013-07-10 18:00:00 UTC,2013
UG,Kanungu,Uganda - Kanungu,Rutenga,Mashenya,36815,12/29/2020 20:43,1,1036,2020-12-29 20:43:00 UTC,2020
KE,Meru,Tigania,Kibuline,Kibuline,39010,08/10/2012 17:08,1,1454,2012-08-10 17:08:00 UTC,2012
KE,Meru,Tigania,Kibuline,Kieru,26599,08/10/2012 17:08,1,631,2012-08-10 17:08:00 UTC,2012
KE,Meru,Tigania,Kibuline,Kieru,37140,08/10/2012 17:08,1,572,2012-08-10 17:08:00 UTC,2012
UG,Amuru,Uganda - Amuru,Pogo,Gweng Diya ( A),36798,12/28/2020 8:19,1,1116,2020-12-28 08:19:00 UTC,2020
UG,Bushenyi,Bushenyi,Kabukwiri,Swazi 2,37261,12/28/2020 8:19,1,281,2020-12-28 08:19:00 UTC,2020
UG,Bushenyi,Bushenyi,Kabukwiri,Kabukwiri,22078,12/28/2020 8:19,1,113,2020-12-28 08:19:00 UTC,2020
UG,Bushenyi,Bushenyi,Kabukwiri,Kabukwiri,22370,12/28/2020 8:19,1,1017,2020-12-28 08:19:00 UTC,2020
UG,Bushenyi,Bushenyi,Nyandongo,Kemengo,31247,12/28/2020 8:19,1,499,2020-12-28 08:19:00 UTC,2020
UG,Gulu,Uganda - Gulu,Alero,Lunik,22364,12/28/2020 8:19,1,1358,2020-12-28 08:19:00 UTC,2020
UG,Soroti,Soroti,Palam,Okwamomuar,22517,12/23/2020 18:43,1,103,2020-12-23 18:43:00 UTC,2020
UG,Soroti,Soroti,Palam,Okwamomuar,36136,12/23/2020 18:43,1,23,2020-12-23 18:43:00 UTC,2020
UG,Soroti,Soroti,Palam,Okwamomuar,37488,12/23/2020 18:43,1,50,2020-12-23 18:43:00 UTC,2020
UG,Gulu,Uganda - Gulu,Pawel Ayika,Ajuku Manyige,34770,12/23/2020 13:39,1,0,2020-12-23 13:39:00 UTC,2020
UG,Bushenyi,Bushenyi,Kyaruganda,Nyakiyanja A,38135,12/23/2020 13:39,1,726,2020-12-23 13:39:00 UTC,2020
UG,Kanungu,Uganda - Kanungu,Rutenga,Ruhago,25957,12/23/2020 13:39,1,6414,2020-12-23 13:39:00 UTC,2020
UG,Kanungu,Uganda - Kanungu,Bukono,Bukono,20548,12/21/2020 14:36,1,1171,2020-12-21 14:36:00 UTC,2020
KE,Muranga,Kenya - Nyeri North,Ndaka-ini,Gatuhi,14496,12/21/2020 14:36,1,641,2020-12-21 14:36:00 UTC,2020
KE,Muranga,Kenya - Nyeri North,Ndaka-ini,Kiama,31397,12/21/2020 14:36,1,881,2020-12-21 14:36:00 UTC,2020
